,0
1575,32.0
1576,40.0
1577,24.0
1578,40.0
1579,41.0
1580,38.0
1581,58.0
1582,31.0
1583,50.0
1584,52.0
1585,54.0
1586,50.0
1587,29.0
1588,31.0
1589,55.0
1590,54.0
1591,31.0
1592,27.0
1593,58.0
1594,56.0
1595,35.0
1596,29.0
1597,49.0
1598,49.0
1599,51.0
1600,77.0
1601,37.0
1602,22.0
1603,35.0
1604,49.0
1605,40.0
1606,30.0
1607,48.0
1608,38.0
1609,50.0
1610,71.0
1611,46.0
1612,48.0
1613,70.0
1614,40.0
1615,28.0
1616,35.0
1617,35.0
1618,43.0
1619,53.0
1620,29.0
1621,64.0
1622,48.0
1623,71.0
1624,68.0
1625,7.0
1626,82.0
1627,25.0
1628,29.0
1629,107.0
1630,57.0
1631,63.0
1632,20.0
1633,62.0
1634,54.0
1635,47.0
1636,64.0
1637,60.0
1638,69.0
1639,41.0
1640,42.0
1641,75.0
1642,61.0
1643,28.0
1644,46.0
1645,62.0
1646,36.0
1647,61.0
1648,64.0
1649,58.0
1650,55.0
1651,79.0
1652,84.0
1653,62.0
1654,35.0
1655,68.0
1656,61.0
1657,45.0
1658,25.0
1659,73.0
1660,50.0
1661,68.0
1662,69.0
1663,49.0
1664,58.0
1665,75.0
1666,29.0
1667,45.0
1668,52.0
1669,61.0
1670,83.0
1671,39.0
1672,62.0
1673,37.0
1674,54.0
1675,29.0
1676,38.0
1677,48.0
1678,65.0
1679,50.0
1680,80.0
1681,77.0
1682,70.0
1683,25.0
1684,68.0
1685,43.0
1686,54.0
1687,113.0
1688,69.0
1689,71.0
1690,69.0
1691,89.0
1692,38.0
1693,115.0
1694,77.0
1695,66.0
1696,85.0
1697,88.0
1698,98.0
1699,80.0
1700,39.0
1701,62.0
1702,118.0
1703,71.0
1704,53.0
1705,49.0
1706,72.0
1707,43.0
1708,60.0
1709,42.0
1710,77.0
1711,89.0
1712,68.0
1713,42.0
1714,56.0
1715,17.0
1716,0.0
1717,0.0
1718,0.0
1719,0.0
1720,0.0
1721,0.0
1722,0.0
1723,0.0
1724,0.0
1725,0.0
1726,0.0
1727,0.0
1728,0.0
1729,0.0
1730,0.0
1731,0.0
1732,0.0
1733,0.0
1734,0.0
1735,0.0
1736,0.0
1737,0.0
1738,0.0
1739,0.0
1740,0.0
1741,0.0
1742,0.0
1743,0.0
1744,0.0
1745,0.0
1746,0.0
1747,0.0
1748,0.0
