,0
1345,11.0
1346,11.0
1347,11.0
1348,9.0
1349,10.0
1350,11.0
1351,9.0
1352,7.0
1353,11.0
1354,7.0
1355,9.0
1356,7.0
1357,11.0
1358,11.0
1359,11.0
1360,3.0
1361,9.0
1362,11.0
1363,8.0
1364,5.0
1365,11.0
1366,4.0
1367,13.0
1368,11.0
1369,8.0
1370,7.0
1371,7.0
1372,11.0
1373,7.0
1374,4.0
1375,11.0
1376,11.0
1377,7.0
1378,5.0
1379,8.0
1380,8.0
1381,7.0
1382,11.0
1383,11.0
1384,11.0
1385,7.0
1386,11.0
1387,11.0
1388,7.0
1389,12.0
1390,12.0
1391,11.0
1392,8.0
1393,4.0
1394,3.0
1395,3.0
1396,7.0
1397,7.0
1398,12.0
1399,11.0
1400,11.0
1401,11.0
1402,11.0
1403,4.0
1404,11.0
1405,11.0
1406,11.0
1407,9.0
1408,3.0
1409,11.0
1410,11.0
1411,7.0
1412,11.0
1413,11.0
1414,7.0
1415,11.0
1416,8.0
1417,11.0
1418,11.0
1419,7.0
1420,9.0
1421,11.0
1422,11.0
1423,11.0
1424,11.0
1425,11.0
1426,5.0
1427,5.0
1428,8.0
1429,11.0
1430,11.0
1431,9.0
1432,5.0
1433,9.0
1434,11.0
1435,7.0
1436,3.0
1437,5.0
1438,12.0
1439,9.0
1440,9.0
1441,4.0
1442,11.0
1443,11.0
1444,13.0
1445,8.0
1446,11.0
1447,7.0
1448,11.0
1449,11.0
1450,7.0
1451,8.0
1452,7.0
1453,4.0
1454,10.0
1455,11.0
1456,3.0
1457,6.0
1458,11.0
1459,10.0
1460,11.0
1461,8.0
1462,13.0
1463,7.0
1464,3.0
1465,12.0
1466,9.0
1467,13.0
1468,3.0
1469,9.0
1470,9.0
1471,3.0
1472,4.0
1473,3.0
1474,8.0
1475,11.0
1476,10.0
1477,11.0
1478,9.0
1479,11.0
1480,11.0
1481,8.0
1482,8.0
1483,11.0
1484,7.0
1485,8.0
1486,11.0
1487,7.0
1488,11.0
1489,3.0
1490,11.0
1491,11.0
1492,11.0
1493,11.0
1494,11.0
1495,11.0
1496,8.0
1497,11.0
1498,11.0
1499,11.0
1500,8.0
1501,9.0
1502,8.0
1503,11.0
1504,4.0
1505,2.0
1506,7.0
1507,16.0
1508,3.0
1509,12.0
1510,12.0
1511,8.0
1512,7.0
1513,11.0
1514,3.0
