1 Episodes_225 Frames: Average reward over all Episodes: 2.0
2 Episodes_416 Frames: Average reward over all Episodes: 2.0
3 Episodes_561 Frames: Average reward over all Episodes: 1.3333333333333333
4 Episodes_743 Frames: Average reward over all Episodes: 1.25
5 Episodes_1014 Frames: Average reward over all Episodes: 1.8
6 Episodes_1148 Frames: Average reward over all Episodes: 1.5
7 Episodes_1419 Frames: Average reward over all Episodes: 1.8571428571428572
8 Episodes_1710 Frames: Average reward over all Episodes: 2.0
9 Episodes_1840 Frames: Average reward over all Episodes: 1.7777777777777777
10 Episodes_1990 Frames: Average reward over all Episodes: 1.6
11 Episodes_2118 Frames: Average reward over all Episodes: 1.4545454545454546
12 Episodes_2248 Frames: Average reward over all Episodes: 1.3333333333333333
13 Episodes_2398 Frames: Average reward over all Episodes: 1.2307692307692308
14 Episodes_2537 Frames: Average reward over all Episodes: 1.1428571428571428
15 Episodes_2729 Frames: Average reward over all Episodes: 1.2
16 Episodes_2884 Frames: Average reward over all Episodes: 1.1875
17 Episodes_3065 Frames: Average reward over all Episodes: 1.1764705882352942
18 Episodes_3222 Frames: Average reward over all Episodes: 1.1666666666666667
19 Episodes_3353 Frames: Average reward over all Episodes: 1.105263157894737
20 Episodes_3485 Frames: Average reward over all Episodes: 1.05
21 Episodes_3687 Frames: Average reward over all Episodes: 1.0952380952380953
22 Episodes_3848 Frames: Average reward over all Episodes: 1.0909090909090908
23 Episodes_4129 Frames: Average reward over all Episodes: 1.173913043478261
24 Episodes_4258 Frames: Average reward over all Episodes: 1.125
25 Episodes_4391 Frames: Average reward over all Episodes: 1.08
26 Episodes_4530 Frames: Average reward over all Episodes: 1.0384615384615385
27 Episodes_4689 Frames: Average reward over all Episodes: 1.037037037037037
28 Episodes_4924 Frames: Average reward over all Episodes: 1.1071428571428572
29 Episodes_5102 Frames: Average reward over all Episodes: 1.103448275862069
30 Episodes_5267 Frames: Average reward over all Episodes: 1.1
31 Episodes_5415 Frames: Average reward over all Episodes: 1.064516129032258
32 Episodes_5553 Frames: Average reward over all Episodes: 1.03125
33 Episodes_5777 Frames: Average reward over all Episodes: 1.0606060606060606
34 Episodes_5912 Frames: Average reward over all Episodes: 1.0294117647058822
35 Episodes_6072 Frames: Average reward over all Episodes: 1.0285714285714285
36 Episodes_6201 Frames: Average reward over all Episodes: 1.0
37 Episodes_6363 Frames: Average reward over all Episodes: 1.0
38 Episodes_6500 Frames: Average reward over all Episodes: 0.9736842105263158
39 Episodes_6725 Frames: Average reward over all Episodes: 1.0
40 Episodes_6880 Frames: Average reward over all Episodes: 1.0
41 Episodes_7091 Frames: Average reward over all Episodes: 1.024390243902439
42 Episodes_7322 Frames: Average reward over all Episodes: 1.0476190476190477
43 Episodes_7453 Frames: Average reward over all Episodes: 1.0232558139534884
44 Episodes_7654 Frames: Average reward over all Episodes: 1.0454545454545454
45 Episodes_7860 Frames: Average reward over all Episodes: 1.0666666666666667
46 Episodes_8039 Frames: Average reward over all Episodes: 1.065217391304348
47 Episodes_8180 Frames: Average reward over all Episodes: 1.0425531914893618
48 Episodes_8418 Frames: Average reward over all Episodes: 1.0833333333333333
49 Episodes_8624 Frames: Average reward over all Episodes: 1.1020408163265305
50 Episodes_8878 Frames: Average reward over all Episodes: 1.14
100 Episodes_17381 Frames: Average reward over all Episodes: 1.03
3900 Episodes_1411805 Frames: Average reward over last 100 Episodes: 41.84
3950 Episodes_1448801 Frames: Average reward over last 100 Episodes: 41.29
4000 Episodes_1487236 Frames: Average reward over last 100 Episodes: 39.7
4050 Episodes_1525477 Frames: Average reward over last 100 Episodes: 44.01
4100 Episodes_1565488 Frames: Average reward over last 100 Episodes: 47.94
4150 Episodes_1604511 Frames: Average reward over last 100 Episodes: 45.58
4200 Episodes_1643563 Frames: Average reward over last 100 Episodes: 45.34
4250 Episodes_1665872 Frames: Average reward over last 100 Episodes: 33.83
4300 Episodes_1702031 Frames: Average reward over last 100 Episodes: 37.43
4350 Episodes_1740882 Frames: Average reward over last 100 Episodes: 50.69
4400 Episodes_1782501 Frames: Average reward over last 100 Episodes: 56.05
4450 Episodes_1827495 Frames: Average reward over last 100 Episodes: 66.34
4500 Episodes_1875672 Frames: Average reward over last 100 Episodes: 72.61
4550 Episodes_1922617 Frames: Average reward over last 100 Episodes: 69.97
4600 Episodes_1970325 Frames: Average reward over last 100 Episodes: 72.18
4650 Episodes_2015573 Frames: Average reward over last 100 Episodes: 73.05
4700 Episodes_2063295 Frames: Average reward over last 100 Episodes: 74.1
4750 Episodes_2108949 Frames: Average reward over last 100 Episodes: 83.96
4800 Episodes_2161857 Frames: Average reward over last 100 Episodes: 95.61
4850 Episodes_2211508 Frames: Average reward over last 100 Episodes: 102.39
4900 Episodes_2260663 Frames: Average reward over last 100 Episodes: 94.28
4950 Episodes_2312138 Frames: Average reward over last 100 Episodes: 95.11
5000 Episodes_2364631 Frames: Average reward over last 100 Episodes: 104.14
