,0
1052,3.0
1053,8.0
1054,9.0
1055,10.0
1056,12.0
1057,9.0
1058,9.0
1059,12.0
1060,10.0
1061,12.0
1062,10.0
1063,10.0
1064,4.0
1065,4.0
1066,7.0
1067,10.0
1068,5.0
1069,10.0
1070,7.0
1071,5.0
1072,6.0
1073,15.0
1074,13.0
1075,12.0
1076,11.0
1077,10.0
1078,16.0
1079,9.0
1080,12.0
1081,15.0
1082,15.0
1083,6.0
1084,9.0
1085,9.0
1086,7.0
1087,16.0
1088,14.0
1089,13.0
1090,14.0
1091,16.0
1092,13.0
1093,9.0
1094,12.0
1095,11.0
1096,10.0
1097,12.0
1098,5.0
1099,8.0
1100,9.0
1101,11.0
1102,8.0
1103,11.0
1104,9.0
1105,10.0
1106,11.0
1107,10.0
1108,15.0
1109,22.0
1110,12.0
1111,16.0
1112,15.0
1113,10.0
1114,11.0
1115,17.0
1116,12.0
1117,14.0
1118,16.0
1119,13.0
1120,12.0
1121,10.0
1122,15.0
1123,3.0
1124,14.0
1125,16.0
1126,16.0
1127,5.0
1128,12.0
1129,12.0
1130,13.0
1131,12.0
1132,8.0
1133,11.0
1134,13.0
1135,10.0
1136,17.0
1137,8.0
1138,5.0
1139,9.0
1140,8.0
1141,7.0
1142,15.0
1143,14.0
1144,13.0
1145,14.0
1146,15.0
1147,10.0
1148,5.0
1149,15.0
1150,8.0
1151,8.0
1152,10.0
1153,12.0
1154,12.0
1155,11.0
1156,12.0
1157,12.0
1158,14.0
1159,14.0
1160,13.0
1161,14.0
1162,9.0
1163,11.0
1164,7.0
1165,11.0
1166,7.0
1167,15.0
1168,8.0
1169,11.0
1170,11.0
1171,7.0
1172,4.0
1173,8.0
1174,18.0
1175,9.0
1176,7.0
1177,8.0
1178,15.0
1179,14.0
1180,12.0
1181,15.0
1182,12.0
1183,21.0
1184,19.0
1185,14.0
1186,11.0
1187,13.0
1188,12.0
1189,9.0
1190,11.0
1191,8.0
1192,6.0
1193,20.0
1194,19.0
1195,16.0
1196,20.0
1197,16.0
1198,20.0
1199,11.0
1200,19.0
1201,16.0
1202,17.0
1203,8.0
1204,4.0
1205,13.0
1206,13.0
1207,10.0
1208,11.0
1209,12.0
1210,18.0
1211,19.0
1212,15.0
1213,17.0
1214,10.0
1215,11.0
1216,4.0
1217,19.0
1218,17.0
1219,11.0
1220,6.0
1221,7.0
1222,16.0
1223,14.0
1224,17.0
1225,19.0
1226,13.0
1227,16.0
1228,12.0
1229,10.0
1230,9.0
1231,17.0
1232,17.0
1233,26.0
1234,9.0
1235,7.0
1236,11.0
1237,19.0
1238,20.0
1239,13.0
1240,13.0
1241,17.0
1242,14.0
1243,16.0
1244,13.0
1245,10.0
1246,13.0
1247,21.0
1248,9.0
1249,18.0
1250,13.0
1251,17.0
1252,14.0
1253,13.0
1254,19.0
1255,17.0
1256,15.0
1257,19.0
1258,22.0
1259,12.0
1260,16.0
1261,17.0
1262,19.0
1263,17.0
1264,13.0
1265,9.0
1266,10.0
1267,12.0
1268,17.0
1269,17.0
1270,10.0
1271,21.0
1272,17.0
1273,18.0
1274,27.0
1275,25.0
1276,22.0
1277,17.0
1278,23.0
1279,16.0
1280,19.0
1281,20.0
1282,10.0
1283,18.0
1284,11.0
1285,16.0
1286,14.0
1287,11.0
1288,16.0
1289,15.0
1290,20.0
1291,15.0
1292,10.0
1293,15.0
1294,18.0
1295,23.0
1296,10.0
1297,20.0
1298,11.0
1299,17.0
1300,19.0
1301,13.0
1302,17.0
1303,22.0
1304,4.0
1305,16.0
1306,17.0
1307,15.0
1308,15.0
1309,14.0
1310,17.0
1311,21.0
1312,15.0
1313,20.0
1314,9.0
1315,19.0
1316,19.0
1317,10.0
1318,9.0
1319,18.0
1320,18.0
1321,13.0
1322,14.0
1323,19.0
1324,17.0
1325,13.0
1326,20.0
1327,18.0
1328,16.0
1329,22.0
1330,19.0
1331,23.0
1332,11.0
1333,14.0
1334,20.0
1335,16.0
1336,15.0
1337,14.0
1338,26.0
1339,17.0
1340,21.0
1341,15.0
1342,25.0
1343,22.0
1344,17.0
1345,20.0
1346,24.0
1347,13.0
1348,20.0
1349,14.0
1350,16.0
1351,22.0
1352,15.0
1353,18.0
1354,14.0
1355,23.0
1356,26.0
1357,27.0
1358,10.0
1359,24.0
1360,17.0
1361,26.0
1362,17.0
1363,20.0
1364,30.0
1365,18.0
1366,16.0
1367,23.0
1368,24.0
1369,15.0
1370,26.0
1371,14.0
1372,31.0
1373,18.0
1374,23.0
1375,32.0
1376,24.0
1377,23.0
1378,12.0
1379,19.0
1380,23.0
1381,17.0
1382,24.0
1383,14.0
1384,16.0
1385,26.0
1386,21.0
1387,18.0
1388,17.0
1389,13.0
1390,37.0
1391,12.0
1392,15.0
1393,19.0
1394,33.0
1395,16.0
1396,16.0
1397,10.0
1398,22.0
1399,16.0
1400,28.0
1401,14.0
1402,11.0
1403,18.0
1404,34.0
1405,22.0
1406,22.0
1407,22.0
1408,21.0
1409,24.0
1410,20.0
1411,27.0
1412,27.0
1413,24.0
1414,16.0
1415,26.0
1416,18.0
1417,11.0
1418,27.0
1419,20.0
1420,21.0
1421,23.0
1422,10.0
1423,28.0
1424,22.0
1425,22.0
1426,26.0
1427,11.0
1428,38.0
1429,20.0
1430,22.0
1431,17.0
1432,20.0
1433,21.0
1434,19.0
1435,17.0
1436,38.0
1437,23.0
1438,21.0
1439,7.0
1440,24.0
1441,25.0
1442,20.0
1443,27.0
1444,14.0
1445,21.0
1446,22.0
1447,28.0
1448,17.0
1449,15.0
1450,23.0
1451,33.0
1452,34.0
1453,30.0
1454,31.0
1455,19.0
1456,30.0
1457,18.0
1458,21.0
1459,28.0
1460,27.0
1461,18.0
1462,22.0
1463,20.0
1464,28.0
1465,23.0
1466,28.0
1467,36.0
1468,20.0
1469,17.0
1470,25.0
1471,22.0
1472,32.0
1473,31.0
1474,19.0
1475,29.0
1476,25.0
1477,13.0
1478,37.0
1479,34.0
1480,33.0
1481,28.0
1482,25.0
1483,21.0
1484,25.0
1485,26.0
1486,21.0
1487,18.0
1488,36.0
1489,34.0
1490,30.0
1491,37.0
1492,25.0
1493,32.0
1494,21.0
1495,26.0
1496,28.0
1497,25.0
1498,20.0
1499,39.0
1500,35.0
1501,25.0
1502,31.0
1503,15.0
1504,17.0
1505,13.0
1506,25.0
1507,27.0
1508,21.0
1509,25.0
1510,35.0
1511,25.0
1512,20.0
1513,32.0
1514,33.0
1515,29.0
1516,30.0
1517,29.0
1518,12.0
1519,26.0
1520,40.0
1521,24.0
1522,18.0
1523,28.0
1524,40.0
1525,32.0
1526,40.0
1527,28.0
1528,45.0
1529,12.0
1530,33.0
1531,33.0
1532,35.0
1533,42.0
1534,40.0
1535,53.0
1536,23.0
1537,31.0
1538,76.0
1539,38.0
1540,19.0
1541,27.0
1542,35.0
1543,25.0
1544,37.0
1545,34.0
1546,23.0
1547,44.0
1548,34.0
1549,41.0
1550,25.0
1551,25.0
1552,35.0
1553,27.0
1554,25.0
1555,39.0
1556,34.0
1557,71.0
1558,26.0
1559,40.0
1560,24.0
1561,36.0
1562,19.0
1563,38.0
1564,48.0
1565,47.0
1566,61.0
1567,45.0
1568,39.0
1569,41.0
1570,60.0
1571,40.0
1572,32.0
1573,11.0
1574,35.0
1575,32.0
1576,61.0
1577,51.0
1578,22.0
1579,45.0
1580,28.0
1581,40.0
1582,21.0
1583,57.0
1584,38.0
1585,53.0
1586,89.0
1587,35.0
1588,46.0
1589,46.0
1590,45.0
1591,63.0
1592,45.0
1593,58.0
1594,67.0
1595,31.0
1596,29.0
1597,32.0
1598,42.0
1599,36.0
1600,68.0
1601,82.0
1602,21.0
1603,42.0
1604,48.0
1605,38.0
1606,36.0
1607,52.0
1608,18.0
1609,24.0
1610,52.0
1611,53.0
1612,63.0
1613,54.0
1614,80.0
1615,37.0
1616,39.0
1617,91.0
1618,49.0
1619,66.0
1620,36.0
1621,79.0
1622,42.0
1623,25.0
1624,56.0
1625,16.0
1626,31.0
1627,58.0
1628,41.0
1629,38.0
1630,49.0
1631,42.0
1632,51.0
1633,46.0
1634,43.0
1635,50.0
1636,33.0
1637,36.0
1638,45.0
1639,59.0
1640,62.0
1641,58.0
1642,30.0
1643,49.0
1644,26.0
1645,64.0
1646,80.0
1647,51.0
1648,44.0
1649,44.0
1650,64.0
1651,72.0
1652,35.0
1653,67.0
1654,59.0
1655,59.0
1656,41.0
1657,36.0
1658,38.0
1659,40.0
1660,24.0
1661,45.0
1662,24.0
1663,66.0
1664,51.0
1665,66.0
1666,30.0
1667,51.0
1668,35.0
1669,62.0
1670,75.0
1671,53.0
1672,50.0
1673,46.0
1674,98.0
1675,27.0
1676,98.0
1677,37.0
1678,42.0
1679,93.0
1680,48.0
1681,63.0
1682,61.0
1683,50.0
1684,34.0
1685,46.0
1686,43.0
1687,83.0
1688,58.0
1689,66.0
1690,91.0
1691,89.0
1692,61.0
1693,56.0
1694,44.0
1695,42.0
1696,28.0
1697,56.0
1698,31.0
1699,61.0
1700,31.0
1701,64.0
1702,80.0
1703,52.0
1704,52.0
1705,21.0
1706,47.0
1707,19.0
1708,96.0
1709,103.0
1710,38.0
1711,68.0
1712,56.0
1713,56.0
1714,37.0
1715,60.0
1716,72.0
1717,98.0
1718,73.0
1719,57.0
1720,125.0
1721,23.0
1722,0.0
1723,0.0
1724,0.0
1725,0.0
1726,0.0
1727,0.0
1728,0.0
1729,0.0
1730,0.0
1731,0.0
1732,0.0
1733,0.0
1734,0.0
1735,0.0
1736,0.0
1737,0.0
1738,0.0
1739,0.0
1740,0.0
1741,0.0
1742,0.0
1743,0.0
1744,0.0
1745,0.0
1746,0.0
1747,0.0
1748,0.0
1749,0.0
1750,0.0
1751,0.0
1752,0.0
1753,0.0
1754,0.0
1755,0.0
1756,0.0
1757,0.0
1758,0.0
1759,0.0
1760,0.0
1761,0.0
1762,0.0
1763,0.0
1764,0.0
1765,0.0
1766,0.0
1767,0.0
1768,0.0
1769,0.0
1770,0.0
1771,0.0
1772,0.0
1773,0.0
1774,0.0
1775,0.0
1776,0.0
1777,0.0
1778,0.0
1779,0.0
1780,0.0
1781,0.0
1782,0.0
1783,0.0
1784,0.0
1785,0.0
1786,0.0
1787,0.0
1788,0.0
1789,0.0
1790,0.0
1791,0.0
1792,0.0
1793,0.0
1794,0.0
1795,0.0
1796,0.0
1797,0.0
1798,0.0
1799,0.0
1800,0.0
1801,0.0
1802,0.0
1803,0.0
1804,0.0
1805,0.0
1806,0.0
1807,0.0
1808,0.0
1809,0.0
1810,0.0
1811,0.0
1812,0.0
1813,0.0
1814,0.0
1815,0.0
1816,0.0
1817,0.0
1818,0.0
1819,0.0
1820,0.0
1821,0.0
1822,0.0
1823,0.0
1824,0.0
1825,0.0
1826,0.0
1827,0.0
1828,0.0
1829,7.0
1830,62.0
1831,60.0
1832,22.0
1833,48.0
1834,43.0
1835,27.0
1836,51.0
1837,53.0
1838,30.0
1839,90.0
1840,33.0
1841,72.0
1842,38.0
1843,61.0
1844,91.0
1845,80.0
1846,46.0
1847,86.0
1848,30.0
1849,62.0
1850,34.0
1851,71.0
1852,56.0
1853,84.0
1854,65.0
1855,85.0
1856,91.0
1857,82.0
1858,66.0
1859,28.0
1860,139.0
1861,40.0
1862,61.0
1863,32.0
1864,66.0
1865,88.0
1866,78.0
1867,62.0
1868,79.0
1869,73.0
1870,96.0
1871,78.0
1872,58.0
1873,71.0
1874,63.0
1875,178.0
1876,48.0
1877,8.0
1878,103.0
1879,97.0
1880,79.0
1881,83.0
1882,97.0
1883,48.0
1884,34.0
1885,66.0
1886,61.0
1887,29.0
1888,0.0
1889,0.0
1890,5.0
1891,100.0
1892,32.0
1893,71.0
1894,51.0
